fiscal_yr;org_id;service_id;channel;volume
2020-2021;125;1029;email;77.0
2021-2022;125;1035;email;133.0
2022-2023;127;1062;email;69616.0
2020-2021;127;1062;email;34118.0
2021-2022;127;1062;email;35631.0
2020-2021;133;1064;email;479.0
2022-2023;133;1065;email;116.0
2020-2021;133;1065;email;122.0
2021-2022;133;1065;email;122.0
2022-2023;133;1066;email;39717.0
2020-2021;133;1066;email;28743.0
2021-2022;133;1066;email;38855.0
2020-2021;127;1088;email;381.0
2020-2021;127;1089;email;83.0
2022-2023;136;1095;email;15.0
2022-2023;136;10;email;7767.0
2020-2021;136;10;email;8719.0
2021-2022;136;10;email;3073.0
2020-2021;46;1104;email;71.0
2021-2022;46;1104;email;71.0
2022-2023;326;1114;email;1582.0
2020-2021;326;1114;email;2416.0
2021-2022;326;1114;email;4090.0
2020-2021;114;1119;email;21.0
2022-2023;74;1122;email;22428.0
2020-2021;74;1122;email;24748.0
2021-2022;74;1122;email;18256.0
2022-2023;136;1130;email;25.0
2020-2021;136;1130;email;80.0
2022-2023;129;1134;email;92.0
2021-2022;129;1134;email;300.0
2022-2023;129;1135;email;92.0
2022-2023;129;1136;email;24.0
2021-2022;129;1136;email;22.0
2020-2021;46;1137;email;3198.0
2021-2022;46;1137;email;7720.0
2022-2023;136;1147;email;5095.0
2022-2023;129;1157;email;119.0
2021-2022;129;1157;email;126.0
2022-2023;282;1158;email;12.0
2020-2021;282;1158;email;6.0
2021-2022;282;1158;email;8.0
2021-2022;129;1166;email;22.0
2020-2021;282;1176;email;200.0
2020-2021;282;1183;email;120.0
2022-2023;137;1208;email;38.0
2021-2022;137;1208;email;38.0
2021-2022;130;1211;email;102.0
2020-2021;253;1220;email;638.0
2022-2023;263;1223;email;45.0
2020-2021;253;1228;email;2.0
2022-2023;130;1235;email;431.0
2021-2022;130;1235;email;339.0
2021-2022;130;1237;email;779.0
2020-2021;348;1241;email;42.0
2022-2023;130;1244;email;192.0
2021-2022;130;1244;email;246.0
2020-2021;253;1249;email;694.0
2022-2023;130;1250;email;6.0
2020-2021;130;1250;email;1.0
2021-2022;130;1250;email;6.0
2020-2021;253;1251;email;27.0
2020-2021;128;1254;email;28.0
2020-2021;128;1256;email;42598.0
2022-2023;1;125;email;1722.0
2020-2021;1;125;email;2539.0
2021-2022;1;125;email;2016.0
2020-2021;128;1266;email;13855.0
2020-2021;130;1268;email;49.0
2020-2021;130;1274;email;18.0
2020-2021;130;1276;email;2425.0
2022-2023;1;127;email;89.0
2020-2021;1;127;email;86.0
2021-2022;1;127;email;59.0
2020-2021;130;1282;email;358.0
2020-2021;139;1286;email;1.0
2020-2021;130;1287;email;13.0
2020-2021;130;1289;email;111.0
2022-2023;128;1290;email;680.0
2020-2021;128;1290;email;4813.0
2022-2023;313;1299;email;16739.0
2020-2021;313;1299;email;54992.0
2022-2023;1;129;email;114.0
2020-2021;1;129;email;97.0
2021-2022;1;129;email;96.0
2022-2023;130;1303;email;933.0
2020-2021;130;1303;email;450.0
2021-2022;130;1303;email;456.0
2022-2023;130;1304;email;1935.0
2020-2021;130;1304;email;1391.0
2021-2022;130;1304;email;1836.0
2022-2023;130;1306;email;13236.0
2020-2021;130;1306;email;5239.0
2021-2022;130;1306;email;14400.0
2020-2021;130;1307;email;380.0
2020-2021;263;1308;email;160.0
2021-2022;313;1309;email;25.0
2022-2023;1;130;email;36.0
2020-2021;1;130;email;19.0
2021-2022;1;130;email;28.0
2022-2023;1;131;email;42.0
2020-2021;1;131;email;28.0
2021-2022;1;131;email;61.0
2022-2023;313;1320;email;60.0
2021-2022;313;1320;email;75.0
2020-2021;313;1321;email;1.0
2020-2021;130;1323;email;2.0
2022-2023;313;1330;email;600.0
2021-2022;313;1330;email;564.0
2020-2021;128;1337;email;4824.0
2022-2023;228;1339;email;25099.0
2020-2021;228;1339;email;18983.0
2021-2022;228;1339;email;16764.0
2022-2023;313;1343;email;78.0
2022-2023;326;1347;email;120.0
2020-2021;326;1347;email;22.0
2021-2022;326;1347;email;88.0
2022-2023;326;1350;email;674.0
2020-2021;326;1350;email;1.0
2021-2022;326;1350;email;1.0
2022-2023;313;1352;email;1450.0
2021-2022;313;1352;email;4560.0
2022-2023;313;1353;email;80.0
2021-2022;313;1353;email;240.0
2022-2023;313;1354;email;5200.0
2021-2022;313;1354;email;2238.0
2021-2022;313;1355;email;162.0
2022-2023;1;135;email;168.0
2020-2021;1;135;email;93.0
2021-2022;1;135;email;89.0
2022-2023;348;1366;email;188.0
2021-2022;348;1366;email;391.0
2022-2023;348;1367;email;12473.0
2021-2022;348;1367;email;14456.0
2022-2023;128;1369;email;5.0
2022-2023;1;136;email;10.0
2020-2021;1;136;email;8.0
2021-2022;1;136;email;13.0
2022-2023;128;1371;email;12204.0
2020-2021;128;1371;email;9050.0
2021-2022;128;1371;email;10008.0
2022-2023;1;137;email;8.0
2020-2021;1;137;email;45.0
2021-2022;1;137;email;6.0
2022-2023;1;138;email;9.0
2020-2021;1;138;email;36.0
2021-2022;1;138;email;44.0
2022-2023;1;139;email;4.0
2020-2021;1;139;email;25.0
2021-2022;1;139;email;12.0
2020-2021;136;13;email;8402.0
2021-2022;136;13;email;3989.0
2022-2023;282;1403;email;30.0
2020-2021;282;1403;email;20.0
2020-2021;1;140;email;4.0
2020-2021;123;1421;email;1778.0
2022-2023;123;1423;email;751.0
2022-2023;123;1426;email;5111.0
2022-2023;123;1428;email;88.0
2022-2023;1;144;email;6.0
2020-2021;1;144;email;16.0
2022-2023;123;1450;email;37780.0
2022-2023;123;1455;email;40.0
2022-2023;123;1457;email;3.0
2020-2021;123;1457;email;11779.0
2021-2022;123;1457;email;5467.0
2022-2023;1;145;email;2077.0
2020-2021;1;145;email;1343.0
2021-2022;1;145;email;4985.0
2022-2023;95;1462;email;11.0
2020-2021;95;1462;email;1.0
2021-2022;95;1462;email;2.0
2020-2021;95;1467;email;1060.0
2022-2023;95;1469;email;123.0
2021-2022;95;1469;email;73.0
2022-2023;1;146;email;5.0
2020-2021;1;146;email;17.0
2021-2022;1;146;email;8.0
2022-2023;123;1488;email;55.0
2022-2023;1;149;email;117.0
2020-2021;1;149;email;192.0
2021-2022;1;149;email;146.0
2020-2021;223;1506;email;6500.0
2022-2023;1;150;email;252.0
2020-2021;1;150;email;251.0
2021-2022;1;150;email;287.0
2020-2021;123;1511;email;95.0
2020-2021;248;1517;email;2.0
2022-2023;134;1519;email;10.0
2021-2022;123;1523;email;2920.0
2020-2021;223;1526;email;2522.0
2022-2023;348;1528;email;724.0
2021-2022;86;1533;email;1.0
2020-2021;138;1536;email;24.0
2021-2022;138;1536;email;77.0
2020-2021;138;1543;email;5.0
2021-2022;138;1543;email;101.0
2020-2021;138;1544;email;33.0
2021-2022;138;1544;email;27.0
2021-2022;138;1545;email;128.0
2021-2022;138;1546;email;23.0
2020-2021;228;1547;email;3508.0
2021-2022;228;1547;email;5098.0
2020-2021;26;1548;email;184.0
2021-2022;26;1548;email;138.0
2022-2023;228;1549;email;656.0
2020-2021;228;1549;email;361.0
2021-2022;228;1549;email;664.0
2020-2021;1;154;email;14.0
2022-2023;228;1553;email;614.0
2020-2021;228;1553;email;803.0
2021-2022;228;1553;email;375.0
2020-2021;138;1564;email;1.0
2021-2022;138;1565;email;45.0
2021-2022;138;1567;email;25.0
2022-2023;134;1576;email;587.0
2020-2021;138;1579;email;45.0
2021-2022;138;1579;email;60.0
2020-2021;138;1580;email;1945.0
2021-2022;138;1580;email;1945.0
2020-2021;138;1582;email;5098.0
2021-2022;138;1582;email;415.0
2020-2021;138;1584;email;105.0
2021-2022;138;1584;email;74.0
2020-2021;138;1585;email;12.0
2022-2023;134;1588;email;161.0
2020-2021;134;1588;email;128.0
2021-2022;134;1588;email;161.0
2022-2023;1;158;email;15.0
2020-2021;1;158;email;10.0
2021-2022;1;158;email;15.0
2020-2021;138;1593;email;5.0
2021-2022;138;1594;email;1.0
2020-2021;138;1596;email;10.0
2020-2021;138;1606;email;84.0
2021-2022;138;1606;email;240.0
2020-2021;138;1608;email;66.0
2021-2022;138;1608;email;44.0
2020-2021;138;1610;email;1.0
2021-2022;138;1612;email;20.0
2020-2021;138;1616;email;41.0
2021-2022;138;1616;email;21.0
2022-2023;1;161;email;9.0
2020-2021;1;161;email;8.0
2021-2022;1;161;email;7.0
2020-2021;138;1620;email;1.0
2021-2022;138;1620;email;3868.0
2020-2021;138;1622;email;5.0
2020-2021;138;1624;email;56.0
2021-2022;138;1624;email;75.0
2020-2021;138;1625;email;51815.0
2021-2022;138;1625;email;51564.0
2020-2021;138;1627;email;6.0
2021-2022;138;1627;email;11.0
2020-2021;1;162;email;11.0
2021-2022;1;162;email;75.0
2020-2021;138;1631;email;1.0
2020-2021;138;1632;email;11.0
2020-2021;138;1634;email;1.0
2021-2022;138;1634;email;56.0
2021-2022;138;1635;email;1.0
2021-2022;138;1636;email;1.0
2021-2022;138;1637;email;842.0
2021-2022;138;1638;email;2865.0
2020-2021;138;1646;email;602.0
2021-2022;134;1647;email;795.0
2020-2021;138;1648;email;10837.0
2021-2022;138;1648;email;37911.0
2020-2021;138;1649;email;5121.0
2021-2022;138;1649;email;4679.0
2021-2022;138;1655;email;894.0
2021-2022;138;1659;email;767.0
2020-2021;99;165;email;202.0
2021-2022;99;165;email;280.0
2021-2022;138;1660;email;4719.0
2020-2021;138;1662;email;5.0
2021-2022;138;1662;email;4.0
2022-2023;134;1670;email;6365.0
2022-2023;134;1672;email;2195.0
2022-2023;134;1673;email;330.0
2021-2022;99;168;email;6889.0
2022-2023;126;1690;email;1401.0
2021-2022;126;1690;email;370.0
2020-2021;138;1700;email;259.0
2021-2022;138;1700;email;239.0
2022-2023;134;1709;email;428.0
2021-2022;134;1709;email;391.0
2022-2023;95;1713;email;37.0
2020-2021;95;1713;email;52.0
2021-2022;95;1713;email;34.0
2020-2021;280;1720;email;90.0
2022-2023;63;1721;email;1902.0
2020-2021;63;1721;email;1130.0
2021-2022;63;1721;email;1010.0
2022-2023;63;1722;email;45.0
2020-2021;63;1722;email;28.0
2021-2022;63;1722;email;34.0
2020-2021;539;1724;email;721.0
2022-2023;348;1731;email;168.0
2020-2021;125;1737;email;38.0
2021-2022;125;1737;email;42.0
2020-2021;125;1738;email;135.0
2021-2022;125;1738;email;135.0
2020-2021;125;1739;email;40.0
2021-2022;125;1739;email;46.0
2020-2021;125;1740;email;97.0
2021-2022;125;1748;email;71.0
2022-2023;348;1805;email;163.0
2020-2021;348;1810;email;350.0
2022-2023;266;1822;email;82.0
2020-2021;266;1822;email;206.0
2021-2022;266;1822;email;61.0
2020-2021;122;1837;email;27.0
2021-2022;122;1837;email;145.0
2022-2023;199;1854;email;863.0
2020-2021;199;1854;email;1499.0
2020-2021;126;1859;email;113.0
2020-2021;76;1862;email;111.0
2021-2022;76;1862;email;102.0
2022-2023;295;1866;email;43535.0
2020-2021;295;1866;email;61401.0
2021-2022;295;1866;email;43535.0
2020-2021;199;1867;email;196.0
2022-2023;199;1869;email;584.0
2020-2021;199;1869;email;534.0
2021-2022;199;1869;email;519.0
2022-2023;93;1875;email;1801.0
2020-2021;93;1875;email;2389.0
2021-2022;93;1875;email;1627.0
2022-2023;240;1877;email;15461.0
2020-2021;240;1877;email;4698.0
2021-2022;240;1877;email;5250.0
2022-2023;240;1880;email;460.0
2020-2021;240;1880;email;430.0
2021-2022;240;1880;email;464.0
2020-2021;240;1882;email;100.0
2021-2022;240;1882;email;200.0
2022-2023;240;1889;email;168.0
2020-2021;240;1889;email;230.0
2021-2022;240;1889;email;168.0
2020-2021;227;1894;email;6358.0
2020-2021;227;1895;email;1650.0
2020-2021;227;1897;email;1062.0
2020-2021;227;1898;email;139.0
2022-2023;227;1899;email;10.0
2020-2021;227;1899;email;21.0
2021-2022;227;1899;email;6.0
2022-2023;227;1900;email;12.0
2022-2023;122;1901;email;76.0
2021-2022;122;1901;email;431.0
2020-2021;122;1902;email;136.0
2021-2022;122;1902;email;100.0
2020-2021;122;1903;email;2.0
2020-2021;122;1906;email;27.0
2021-2022;122;1906;email;19.0
2022-2023;122;1907;email;16.0
2020-2021;122;1907;email;139.0
2021-2022;122;1907;email;160.0
2022-2023;122;1908;email;688.0
2020-2021;122;1908;email;920.0
2021-2022;122;1908;email;1816.0
2022-2023;122;1909;email;159.0
2020-2021;122;1909;email;296.0
2021-2022;122;1909;email;483.0
2022-2023;122;1910;email;333.0
2021-2022;122;1910;email;1363.0
2022-2023;122;1911;email;4.0
2020-2021;122;1911;email;190.0
2021-2022;122;1911;email;180.0
2022-2023;122;1912;email;14.0
2020-2021;122;1912;email;612.0
2021-2022;122;1912;email;639.0
2022-2023;122;1913;email;38.0
2020-2021;122;1913;email;62.0
2021-2022;122;1913;email;27.0
2022-2023;122;1915;email;59.0
2022-2023;122;1920;email;1.0
2020-2021;122;1920;email;90.0
2021-2022;122;1920;email;85.0
2022-2023;122;1921;email;146.0
2020-2021;122;1921;email;324.0
2021-2022;122;1921;email;400.0
2022-2023;122;1922;email;240.0
2020-2021;122;1922;email;404.0
2021-2022;122;1922;email;293.0
2020-2021;122;1923;email;1143.0
2022-2023;122;1924;email;285.0
2020-2021;122;1924;email;534.0
2022-2023;122;1925;email;20.0
2020-2021;122;1925;email;213.0
2021-2022;122;1928;email;346.0
2021-2022;122;1929;email;13.0
2020-2021;227;1931;email;7.0
2022-2023;127;1932;email;3055.0
2020-2021;127;1932;email;3700.0
2020-2021;127;1934;email;12.0
2020-2021;127;1935;email;2.0
2020-2021;127;1937;email;4.0
2020-2021;127;1941;email;20.0
2020-2021;127;1943;email;1022.0
2020-2021;127;1944;email;489.0
2020-2021;127;1946;email;36.0
2022-2023;127;1949;email;107.0
2020-2021;127;1949;email;135.0
2021-2022;127;1949;email;107.0
2020-2021;127;1954;email;315.0
2022-2023;127;1955;email;42.0
2020-2021;127;1955;email;45.0
2021-2022;127;1955;email;42.0
2022-2023;127;1958;email;2752.0
2021-2022;127;1958;email;2752.0
2020-2021;127;1959;email;4687.0
2022-2023;127;1960;email;4809.0
2020-2021;127;1960;email;2361.0
2021-2022;127;1960;email;4809.0
2022-2023;127;1961;email;800.0
2022-2023;127;1962;email;6400.0
2022-2023;127;1963;email;20.0
2022-2023;127;1965;email;1820.0
2022-2023;127;1966;email;35.0
2022-2023;127;1967;email;120.0
2022-2023;139;1973;email;4617.0
2020-2021;139;1973;email;1991.0
2021-2022;139;1973;email;1984.0
2022-2023;69;1976;email;6.0
2020-2021;69;1976;email;12.0
2021-2022;69;1976;email;4.0
2022-2023;1;1980;email;4.0
2020-2021;1;1980;email;15.0
2021-2022;1;1980;email;12.0
2022-2023;1;1981;email;9.0
2020-2021;1;1981;email;6.0
2021-2022;1;1981;email;3.0
2022-2023;1;1984;email;299.0
2020-2021;1;1984;email;13.0
2021-2022;1;1984;email;299.0
2022-2023;1;1985;email;309.0
2020-2021;1;1985;email;533.0
2021-2022;1;1985;email;599.0
2020-2021;1;1986;email;7581.0
2022-2023;69;1997;email;6.0
2020-2021;69;1997;email;5.0
2021-2022;69;1997;email;6.0
2022-2023;69;1998;email;1680.0
2020-2021;69;1998;email;1158.0
2021-2022;69;1998;email;1055.0
2020-2021;69;1999;email;26349.0
2022-2023;69;2000;email;1986.0
2020-2021;69;2000;email;1270.0
2021-2022;69;2000;email;898.0
2022-2023;69;2001;email;9627.0
2020-2021;69;2001;email;9345.0
2020-2021;69;2002;email;289.0
2020-2021;69;2004;email;68.0
2021-2022;69;2004;email;177.0
2022-2023;348;2010;email;330.0
2020-2021;348;2010;email;254.0
2021-2022;348;2010;email;142.0
2022-2023;130;2015;email;112.0
2021-2022;130;2015;email;28.0
2022-2023;326;2024;email;409.0
2020-2021;326;2024;email;407.0
2022-2023;137;2028;email;212.0
2022-2023;122;2032;email;1800.0
2020-2021;122;2032;email;1992.0
2021-2022;122;2032;email;1915.0
2020-2021;136;2033;email;1000.0
2022-2023;348;2045;email;127.0
2020-2021;348;2045;email;21.0
2021-2022;348;2045;email;84.0
2022-2023;348;2046;email;2891.0
2021-2022;125;2072;email;58.0
2020-2021;138;2074;email;15.0
2020-2021;138;2075;email;2.0
2020-2021;138;2076;email;1.0
2020-2021;125;2077;email;5.0
2021-2022;125;2077;email;4.0
2021-2022;138;2086;email;83.0
2021-2022;125;2091;email;318.0
2020-2021;125;2092;email;17.0
2022-2023;246;2104;email;33.0
2022-2023;246;2105;email;19.0
2022-2023;246;2106;email;26.0
2022-2023;132;2110;email;40480.0
2020-2021;132;2110;email;56724.0
2021-2022;125;2112;email;131.0
2022-2023;63;2115;email;50.0
2022-2023;129;2122;email;80.0
2021-2022;129;2122;email;80.0
2022-2023;129;2124;email;35.0
2021-2022;129;2124;email;5.0
2022-2023;129;2126;email;38.0
2022-2023;123;2132;email;18.0
2020-2021;124;2140;email;425.0
2020-2021;263;2143;email;600.0
2020-2021;297;2150;email;1.0
2020-2021;297;2151;email;1.0
2020-2021;297;2152;email;1.0
2022-2023;302;2154;email;8.0
2020-2021;302;2154;email;13.0
2021-2022;302;2154;email;70.0
2020-2021;1;2201;email;4736.0
2021-2022;1;2201;email;3319.0
2020-2021;1;2213;email;134.0
2020-2021;1;2214;email;393.0
2020-2021;1;2215;email;38.0
2021-2022;127;2220;email;1011.0
2021-2022;130;2222;email;52.0
2020-2021;130;2229;email;255.0
2022-2023;123;2238;email;2444015.0
2020-2021;123;2238;email;1522618.0
2021-2022;123;2238;email;1139285.0
2022-2023;130;2248;email;1.0
2021-2022;130;2248;email;22.0
2022-2023;130;2250;email;33.0
2022-2023;130;2251;email;7.0
2021-2022;130;2251;email;3.0
2020-2021;280;2254;email;5000.0
2021-2022;280;2254;email;5000.0
2020-2021;127;2255;email;157.0
2020-2021;127;2256;email;64.0
2020-2021;127;2263;email;155.0
2021-2022;127;2263;email;271.0
2020-2021;127;2264;email;11.0
2020-2021;127;2269;email;4.0
2022-2023;127;2281;email;109.0
2022-2023;132;2287;email;43.0
2021-2022;132;2287;email;23.0
2022-2023;132;2290;email;964.0
2020-2021;132;2290;email;351.0
2021-2022;132;2290;email;465.0
2020-2021;127;2292;email;18.0
2022-2023;135;2297;email;4.0
2020-2021;135;2297;email;8.0
2021-2022;135;2297;email;12.0
2021-2022;256;2330;email;39.0
2022-2023;122;2358;email;71.0
2021-2022;122;2358;email;103.0
2022-2023;122;2359;email;30.0
2021-2022;122;2359;email;50.0
2021-2022;138;2364;email;525.0
2021-2022;138;2365;email;10.0
2020-2021;138;2367;email;7.0
2021-2022;138;2367;email;35.0
2020-2021;138;2368;email;55.0
2020-2021;138;2369;email;15.0
2020-2021;138;2371;email;70.0
2020-2021;138;2373;email;2.0
2021-2022;138;2373;email;7.0
2022-2023;135;2379;email;300.0
2021-2022;135;2379;email;197.0
2022-2023;130;2380;email;10.0
2021-2022;295;2444;email;99.0
2021-2022;295;2445;email;36.0
2022-2023;295;2446;email;32.0
2021-2022;295;2446;email;32.0
2020-2021;295;2448;email;134.0
2022-2023;295;2449;email;11.0
2021-2022;295;2449;email;11.0
2022-2023;348;2452;email;19.0
2020-2021;348;2452;email;24.0
2021-2022;348;2452;email;19.0
2022-2023;256;2465;email;226.0
2020-2021;256;2465;email;300.0
2021-2022;256;2465;email;155.0
2022-2023;126;2469;email;230.0
2020-2021;126;2469;email;130.0
2021-2022;126;2469;email;241.0
2022-2023;129;2477;email;39.0
2021-2022;129;2477;email;11.0
2022-2023;129;2480;email;14.0
2022-2023;126;2517;email;543.0
2021-2022;126;2528;email;136134.0
2022-2023;199;2531;email;250.0
2020-2021;199;2531;email;335.0
2021-2022;199;2531;email;275.0
2022-2023;199;2534;email;351.0
2020-2021;199;2534;email;641.0
2021-2022;199;2534;email;448.0
2022-2023;199;2538;email;1341.0
2020-2021;199;2538;email;650.0
2022-2023;256;2539;email;7.0
2020-2021;256;2539;email;12.0
2021-2022;256;2539;email;7.0
2022-2023;199;2540;email;15.0
2020-2021;199;2540;email;14.0
2020-2021;199;2541;email;50.0
2020-2021;199;2542;email;453.0
2022-2023;199;2545;email;1737.0
2020-2021;199;2545;email;1099.0
2022-2023;256;2550;email;45.0
2020-2021;256;2550;email;43.0
2021-2022;256;2550;email;46.0
2020-2021;199;2551;email;12.0
2022-2023;256;2552;email;109.0
2020-2021;256;2552;email;81.0
2021-2022;256;2552;email;111.0
2022-2023;256;2553;email;73.0
2021-2022;256;2553;email;105.0
2021-2022;256;2554;email;294.0
2020-2021;256;2555;email;263.0
2021-2022;256;2555;email;463.0
2022-2023;256;2558;email;85.0
2020-2021;256;2558;email;381.0
2021-2022;256;2558;email;108.0
2022-2023;129;2563;email;5.0
2021-2022;129;2563;email;4.0
2022-2023;129;2564;email;900.0
2021-2022;129;2564;email;700.0
2022-2023;63;2569;email;45.0
2020-2021;63;2569;email;56.0
2021-2022;63;2569;email;85.0
2022-2023;63;2570;email;80.0
2020-2021;63;2570;email;79.0
2021-2022;63;2570;email;70.0
2022-2023;63;2571;email;52.0
2020-2021;63;2571;email;43.0
2021-2022;63;2571;email;95.0
2022-2023;63;2573;email;4.0
2020-2021;63;2573;email;6.0
2021-2022;63;2573;email;4.0
2022-2023;134;2574;email;6.0
2021-2022;134;2574;email;6.0
2022-2023;134;2577;email;3.0
2021-2022;134;2577;email;3.0
2020-2021;134;2595;email;1.0
2021-2022;134;2598;email;31.0
2022-2023;134;2600;email;240.0
2021-2022;134;2600;email;134.0
2022-2023;134;2601;email;1.0
2020-2021;134;2601;email;2.0
2021-2022;134;2601;email;1.0
2022-2023;134;2602;email;42.0
2021-2022;134;2602;email;78.0
2020-2021;134;2603;email;83.0
2022-2023;134;2605;email;12.0
2020-2021;134;2605;email;2.0
2021-2022;134;2605;email;12.0
2022-2023;134;2610;email;4.0
2021-2022;134;2610;email;4.0
2022-2023;134;2611;email;18.0
2021-2022;134;2611;email;108.0
2022-2023;134;2612;email;1.0
2021-2022;134;2612;email;108.0
2021-2022;134;2613;email;24.0
2022-2023;134;2614;email;3.0
2021-2022;134;2614;email;88.0
2021-2022;134;2616;email;9.0
2020-2021;134;2617;email;250.0
2022-2023;134;2619;email;1.0
2021-2022;134;2619;email;8.0
2022-2023;278;2626;email;8636.0
2021-2022;278;2626;email;267.0
2020-2021;137;262;email;10.0
2021-2022;125;2631;email;3.0
2021-2022;125;2633;email;2.0
2022-2023;137;267;email;2.0
2022-2023;137;268;email;1.0
2020-2021;135;278;email;1.0
2022-2023;135;280;email;6.0
2020-2021;135;280;email;6.0
2021-2022;135;280;email;6.0
2022-2023;135;282;email;32.0
2020-2021;135;282;email;39.0
2021-2022;135;282;email;32.0
2022-2023;135;283;email;1.0
2020-2021;135;283;email;1.0
2021-2022;135;283;email;1.0
2022-2023;135;285;email;10.0
2021-2022;135;285;email;10.0
2020-2021;65;2;email;6512.0
2022-2023;221;314;email;1166.0
2022-2023;135;339;email;1.0
2020-2021;135;339;email;1.0
2021-2022;135;339;email;1.0
2022-2023;135;352;email;7.0
2021-2022;135;352;email;14.0
2020-2021;135;354;email;1.0
2020-2021;135;355;email;1.0
2021-2022;135;355;email;1.0
2020-2021;135;356;email;106.0
2020-2021;210;423;email;32.0
2022-2023;65;5;email;13.0
2020-2021;65;5;email;17.0
2021-2022;65;5;email;24.0
2021-2022;86;657;email;422.0
2022-2023;132;659;email;20.0
2020-2021;132;659;email;3.0
2021-2022;132;660;email;294.0
2022-2023;132;661;email;18.0
2020-2021;132;661;email;51.0
2021-2022;132;661;email;196.0
2022-2023;132;662;email;187.0
2020-2021;132;662;email;87.0
2021-2022;132;662;email;490.0
2022-2023;132;663;email;49.0
2021-2022;132;663;email;37.0
2022-2023;26;666;email;5424.0
2020-2021;26;679;email;82559.0
2022-2023;230;690;email;844.0
2021-2022;230;690;email;207.0
2020-2021;65;6;email;15.0
2021-2022;65;6;email;21.0
2022-2023;26;719;email;3611.0
2020-2021;26;719;email;2696.0
2021-2022;26;719;email;3407.0
2022-2023;26;721;email;4.0
2022-2023;26;724;email;143.0
2021-2022;26;724;email;130.0
2022-2023;26;742;email;39.0
2020-2021;26;742;email;41.0
2021-2022;26;742;email;42.0
2022-2023;127;747;email;12.0
2020-2021;127;747;email;235.0
2021-2022;127;747;email;10.0
2020-2021;26;750;email;120.0
2022-2023;26;755;email;6115.0
2020-2021;26;755;email;4675.0
2021-2022;26;755;email;5933.0
2022-2023;230;757;email;12.0
2021-2022;230;757;email;11.0
2022-2023;230;759;email;4202.0
2021-2022;230;759;email;4359.0
2020-2021;127;762;email;2000.0
2021-2022;127;762;email;50.0
2020-2021;127;763;email;395.0
2022-2023;135;767;email;4.0
2021-2022;135;767;email;2.0
2022-2023;127;768;email;15361.0
2020-2021;127;768;email;29009.0
2021-2022;127;768;email;28167.0
2022-2023;127;770;email;1255.0
2020-2021;127;770;email;1520.0
2021-2022;127;770;email;1243.0
2022-2023;127;771;email;2264.0
2022-2023;127;772;email;199.0
2020-2021;127;772;email;258.0
2021-2022;127;772;email;158.0
2021-2022;135;775;email;139.0
2022-2023;135;789;email;151.0
2021-2022;135;789;email;94.0
2021-2022;135;795;email;31.0
