fiscal_yr;org_id;service_id;fy_org_id_service_id;online_interaction_point;activation;online_interaction_point_sort
2022-2023;280;SRV02910;2022-2023_280_SRV02910;issue_resolution_feedback;NA;6
2021-2022;280;SRV02910;2021-2022_280_SRV02910;issue_resolution_feedback;NA;6
2022-2023;280;SRV02911;2022-2023_280_SRV02911;issue_resolution_feedback;NA;6
2021-2022;280;SRV02911;2021-2022_280_SRV02911;issue_resolution_feedback;NA;6
2022-2023;134;SRV02912;2022-2023_134_SRV02912;issue_resolution_feedback;Y;6
2021-2022;134;SRV02912;2021-2022_134_SRV02912;issue_resolution_feedback;Y;6
2022-2023;134;SRV02913;2022-2023_134_SRV02913;issue_resolution_feedback;NA;6
2021-2022;134;SRV02913;2021-2022_134_SRV02913;issue_resolution_feedback;NA;6
2022-2023;134;SRV02914;2022-2023_134_SRV02914;issue_resolution_feedback;Y;6
2021-2022;134;SRV02914;2021-2022_134_SRV02914;issue_resolution_feedback;Y;6
2022-2023;134;SRV02915;2022-2023_134_SRV02915;issue_resolution_feedback;NA;6
2021-2022;134;SRV02915;2021-2022_134_SRV02915;issue_resolution_feedback;NA;6
2022-2023;295;SRV02916;2022-2023_295_SRV02916;issue_resolution_feedback;Y;6
2021-2022;295;SRV02916;2021-2022_295_SRV02916;issue_resolution_feedback;Y;6
2022-2023;134;SRV02917;2022-2023_134_SRV02917;issue_resolution_feedback;Y;6
2021-2022;134;SRV02917;2021-2022_134_SRV02917;issue_resolution_feedback;NA;6
2022-2023;134;SRV02918;2022-2023_134_SRV02918;issue_resolution_feedback;N;6
2021-2022;134;SRV02918;2021-2022_134_SRV02918;issue_resolution_feedback;N;6
2022-2023;134;SRV02919;2022-2023_134_SRV02919;issue_resolution_feedback;N;6
2021-2022;134;SRV02919;2021-2022_134_SRV02919;issue_resolution_feedback;N;6
2022-2023;134;SRV02920;2022-2023_134_SRV02920;issue_resolution_feedback;N;6
2021-2022;134;SRV02920;2021-2022_134_SRV02920;issue_resolution_feedback;N;6
2022-2023;134;SRV02921;2022-2023_134_SRV02921;issue_resolution_feedback;N;6
2021-2022;134;SRV02921;2021-2022_134_SRV02921;issue_resolution_feedback;N;6
2022-2023;134;SRV02922;2022-2023_134_SRV02922;issue_resolution_feedback;N;6
2021-2022;134;SRV02922;2021-2022_134_SRV02922;issue_resolution_feedback;N;6
2022-2023;134;SRV02923;2022-2023_134_SRV02923;issue_resolution_feedback;N;6
2021-2022;134;SRV02923;2021-2022_134_SRV02923;issue_resolution_feedback;N;6
2021-2022;263;SRV02924;2021-2022_263_SRV02924;issue_resolution_feedback;NA;6
2022-2023;263;SRV02925;2022-2023_263_SRV02925;issue_resolution_feedback;NA;6
2021-2022;263;SRV02925;2021-2022_263_SRV02925;issue_resolution_feedback;NA;6
2022-2023;124;SRV02926;2022-2023_124_SRV02926;issue_resolution_feedback;NA;6
2021-2022;124;SRV02926;2021-2022_124_SRV02926;issue_resolution_feedback;NA;6
2022-2023;124;SRV02927;2022-2023_124_SRV02927;issue_resolution_feedback;NA;6
2021-2022;124;SRV02927;2021-2022_124_SRV02927;issue_resolution_feedback;NA;6
2022-2023;263;SRV02928;2022-2023_263_SRV02928;issue_resolution_feedback;NA;6
2021-2022;263;SRV02928;2021-2022_263_SRV02928;issue_resolution_feedback;NA;6
2022-2023;124;SRV02930;2022-2023_124_SRV02930;issue_resolution_feedback;NA;6
2021-2022;124;SRV02930;2021-2022_124_SRV02930;issue_resolution_feedback;NA;6
2022-2023;55;SRV02932;2022-2023_55_SRV02932;issue_resolution_feedback;NA;6
2021-2022;55;SRV02932;2021-2022_55_SRV02932;issue_resolution_feedback;NA;6
2022-2023;263;SRV02933;2022-2023_263_SRV02933;issue_resolution_feedback;NA;6
2021-2022;263;SRV02933;2021-2022_263_SRV02933;issue_resolution_feedback;N;6
2022-2023;263;SRV02934;2022-2023_263_SRV02934;issue_resolution_feedback;NA;6
2021-2022;263;SRV02934;2021-2022_263_SRV02934;issue_resolution_feedback;NA;6
2022-2023;263;SRV02935;2022-2023_263_SRV02935;issue_resolution_feedback;NA;6
2021-2022;263;SRV02935;2021-2022_263_SRV02935;issue_resolution_feedback;NA;6
2022-2023;134;SRV02936;2022-2023_134_SRV02936;issue_resolution_feedback;NA;6
2021-2022;134;SRV02936;2021-2022_134_SRV02936;issue_resolution_feedback;NA;6
2022-2023;134;SRV02937;2022-2023_134_SRV02937;issue_resolution_feedback;NA;6
2021-2022;134;SRV02937;2021-2022_134_SRV02937;issue_resolution_feedback;NA;6
2021-2022;134;SRV02938;2021-2022_134_SRV02938;issue_resolution_feedback;Y;6
2022-2023;134;SRV02939;2022-2023_134_SRV02939;issue_resolution_feedback;Y;6
2021-2022;134;SRV02939;2021-2022_134_SRV02939;issue_resolution_feedback;Y;6
2022-2023;134;SRV02940;2022-2023_134_SRV02940;issue_resolution_feedback;N;6
2021-2022;134;SRV02940;2021-2022_134_SRV02940;issue_resolution_feedback;N;6
2022-2023;127;SRV02941;2022-2023_127_SRV02941;issue_resolution_feedback;N;6
2021-2022;127;SRV02941;2021-2022_127_SRV02941;issue_resolution_feedback;N;6
2022-2023;127;SRV02942;2022-2023_127_SRV02942;issue_resolution_feedback;N;6
2021-2022;127;SRV02942;2021-2022_127_SRV02942;issue_resolution_feedback;N;6
2022-2023;127;SRV02943;2022-2023_127_SRV02943;issue_resolution_feedback;N;6
2021-2022;127;SRV02943;2021-2022_127_SRV02943;issue_resolution_feedback;N;6
2022-2023;127;SRV02944;2022-2023_127_SRV02944;issue_resolution_feedback;NA;6
2021-2022;127;SRV02944;2021-2022_127_SRV02944;issue_resolution_feedback;NA;6
2021-2022;127;SRV02945;2021-2022_127_SRV02945;issue_resolution_feedback;NA;6
2022-2023;127;SRV02946;2022-2023_127_SRV02946;issue_resolution_feedback;NA;6
2021-2022;127;SRV02946;2021-2022_127_SRV02946;issue_resolution_feedback;NA;6
2022-2023;127;SRV02947;2022-2023_127_SRV02947;issue_resolution_feedback;NA;6
2021-2022;127;SRV02947;2021-2022_127_SRV02947;issue_resolution_feedback;NA;6
2022-2023;127;SRV02948;2022-2023_127_SRV02948;issue_resolution_feedback;NA;6
2021-2022;127;SRV02948;2021-2022_127_SRV02948;issue_resolution_feedback;NA;6
2022-2023;127;SRV02949;2022-2023_127_SRV02949;issue_resolution_feedback;NA;6
2021-2022;127;SRV02949;2021-2022_127_SRV02949;issue_resolution_feedback;NA;6
2022-2023;278;SRV02950;2022-2023_278_SRV02950;issue_resolution_feedback;NA;6
2021-2022;278;SRV02950;2021-2022_278_SRV02950;issue_resolution_feedback;NA;6
2022-2023;278;SRV02951;2022-2023_278_SRV02951;issue_resolution_feedback;NA;6
2021-2022;278;SRV02951;2021-2022_278_SRV02951;issue_resolution_feedback;NA;6
2022-2023;127;SRV02952;2022-2023_127_SRV02952;issue_resolution_feedback;NA;6
2021-2022;127;SRV02952;2021-2022_127_SRV02952;issue_resolution_feedback;NA;6
2022-2023;127;SRV02953;2022-2023_127_SRV02953;issue_resolution_feedback;NA;6
2021-2022;127;SRV02953;2021-2022_127_SRV02953;issue_resolution_feedback;NA;6
2022-2023;253;SRV02954;2022-2023_253_SRV02954;issue_resolution_feedback;NA;6
2021-2022;253;SRV02954;2021-2022_253_SRV02954;issue_resolution_feedback;NA;6
2021-2022;138;SRV02955;2021-2022_138_SRV02955;issue_resolution_feedback;N;6
2021-2022;138;SRV02956;2021-2022_138_SRV02956;issue_resolution_feedback;NA;6
2021-2022;138;SRV02957;2021-2022_138_SRV02957;issue_resolution_feedback;NA;6
2021-2022;138;SRV02958;2021-2022_138_SRV02958;issue_resolution_feedback;NA;6
2021-2022;138;SRV02959;2021-2022_138_SRV02959;issue_resolution_feedback;N;6
2022-2023;295;SRV02960;2022-2023_295_SRV02960;issue_resolution_feedback;NA;6
2021-2022;295;SRV02960;2021-2022_295_SRV02960;issue_resolution_feedback;;6
2022-2023;295;SRV02967;2022-2023_295_SRV02967;issue_resolution_feedback;NA;6
2021-2022;295;SRV02967;2021-2022_295_SRV02967;issue_resolution_feedback;;6
2021-2022;295;SRV02969;2021-2022_295_SRV02969;issue_resolution_feedback;;6
2022-2023;295;SRV02974;2022-2023_295_SRV02974;issue_resolution_feedback;NA;6
2021-2022;295;SRV02974;2021-2022_295_SRV02974;issue_resolution_feedback;;6
2022-2023;295;SRV02975;2022-2023_295_SRV02975;issue_resolution_feedback;N;6
2021-2022;295;SRV02975;2021-2022_295_SRV02975;issue_resolution_feedback;;6
2022-2023;295;SRV02976;2022-2023_295_SRV02976;issue_resolution_feedback;Y;6
2021-2022;295;SRV02976;2021-2022_295_SRV02976;issue_resolution_feedback;;6
2022-2023;295;SRV02977;2022-2023_295_SRV02977;issue_resolution_feedback;N;6
2021-2022;295;SRV02977;2021-2022_295_SRV02977;issue_resolution_feedback;;6
2022-2023;295;SRV02978;2022-2023_295_SRV02978;issue_resolution_feedback;NA;6
2021-2022;295;SRV02978;2021-2022_295_SRV02978;issue_resolution_feedback;;6
2022-2023;295;SRV02979;2022-2023_295_SRV02979;issue_resolution_feedback;NA;6
2021-2022;295;SRV02979;2021-2022_295_SRV02979;issue_resolution_feedback;;6
2022-2023;295;SRV02980;2022-2023_295_SRV02980;issue_resolution_feedback;NA;6
2021-2022;295;SRV02980;2021-2022_295_SRV02980;issue_resolution_feedback;;6
2022-2023;295;SRV02981;2022-2023_295_SRV02981;issue_resolution_feedback;NA;6
2021-2022;295;SRV02981;2021-2022_295_SRV02981;issue_resolution_feedback;;6
2022-2023;295;SRV02982;2022-2023_295_SRV02982;issue_resolution_feedback;NA;6
2021-2022;295;SRV02982;2021-2022_295_SRV02982;issue_resolution_feedback;;6
2022-2023;295;SRV02983;2022-2023_295_SRV02983;issue_resolution_feedback;NA;6
2021-2022;295;SRV02983;2021-2022_295_SRV02983;issue_resolution_feedback;;6
2022-2023;295;SRV02984;2022-2023_295_SRV02984;issue_resolution_feedback;NA;6
2021-2022;295;SRV02984;2021-2022_295_SRV02984;issue_resolution_feedback;;6
2022-2023;295;SRV02985;2022-2023_295_SRV02985;issue_resolution_feedback;NA;6
2021-2022;295;SRV02985;2021-2022_295_SRV02985;issue_resolution_feedback;;6
2022-2023;295;SRV02987;2022-2023_295_SRV02987;issue_resolution_feedback;NA;6
2021-2022;295;SRV02987;2021-2022_295_SRV02987;issue_resolution_feedback;;6
2022-2023;295;SRV02993;2022-2023_295_SRV02993;issue_resolution_feedback;N;6
2021-2022;295;SRV02993;2021-2022_295_SRV02993;issue_resolution_feedback;;6
2022-2023;295;SRV02997;2022-2023_295_SRV02997;issue_resolution_feedback;N;6
2021-2022;295;SRV02997;2021-2022_295_SRV02997;issue_resolution_feedback;;6
2021-2022;295;SRV02998;2021-2022_295_SRV02998;issue_resolution_feedback;;6
2021-2022;295;SRV02999;2021-2022_295_SRV02999;issue_resolution_feedback;;6
2022-2023;295;SRV03000;2022-2023_295_SRV03000;issue_resolution_feedback;NA;6
2021-2022;295;SRV03000;2021-2022_295_SRV03000;issue_resolution_feedback;;6
2022-2023;295;SRV03004;2022-2023_295_SRV03004;issue_resolution_feedback;NA;6
2022-2023;295;SRV03005;2022-2023_295_SRV03005;issue_resolution_feedback;NA;6
2021-2022;295;SRV03005;2021-2022_295_SRV03005;issue_resolution_feedback;;6
2022-2023;295;SRV03006;2022-2023_295_SRV03006;issue_resolution_feedback;NA;6
2021-2022;295;SRV03006;2021-2022_295_SRV03006;issue_resolution_feedback;;6
2022-2023;295;SRV03008;2022-2023_295_SRV03008;issue_resolution_feedback;NA;6
2021-2022;295;SRV03008;2021-2022_295_SRV03008;issue_resolution_feedback;;6
2022-2023;295;SRV03009;2022-2023_295_SRV03009;issue_resolution_feedback;Y;6
2021-2022;295;SRV03009;2021-2022_295_SRV03009;issue_resolution_feedback;;6
2022-2023;295;SRV03010;2022-2023_295_SRV03010;issue_resolution_feedback;NA;6
2021-2022;295;SRV03010;2021-2022_295_SRV03010;issue_resolution_feedback;;6
2022-2023;127;SRV03016;2022-2023_127_SRV03016;issue_resolution_feedback;NA;6
2021-2022;127;SRV03016;2021-2022_127_SRV03016;issue_resolution_feedback;NA;6
2022-2023;127;SRV03017;2022-2023_127_SRV03017;issue_resolution_feedback;NA;6
2021-2022;127;SRV03017;2021-2022_127_SRV03017;issue_resolution_feedback;NA;6
2022-2023;127;SRV03018;2022-2023_127_SRV03018;issue_resolution_feedback;NA;6
2021-2022;127;SRV03018;2021-2022_127_SRV03018;issue_resolution_feedback;NA;6
2022-2023;127;SRV03019;2022-2023_127_SRV03019;issue_resolution_feedback;NA;6
2021-2022;127;SRV03019;2021-2022_127_SRV03019;issue_resolution_feedback;NA;6
2022-2023;123;SRV03044;2022-2023_123_SRV03044;issue_resolution_feedback;Y;6
2022-2023;123;SRV03045;2022-2023_123_SRV03045;issue_resolution_feedback;Y;6
2022-2023;123;SRV03046;2022-2023_123_SRV03046;issue_resolution_feedback;Y;6
2022-2023;123;SRV03047;2022-2023_123_SRV03047;issue_resolution_feedback;Y;6
2022-2023;123;SRV03048;2022-2023_123_SRV03048;issue_resolution_feedback;Y;6
2022-2023;123;SRV03049;2022-2023_123_SRV03049;issue_resolution_feedback;Y;6
2022-2023;123;SRV03050;2022-2023_123_SRV03050;issue_resolution_feedback;Y;6
2022-2023;123;SRV03051;2022-2023_123_SRV03051;issue_resolution_feedback;Y;6
2022-2023;1;SRV03054;2022-2023_1_SRV03054;issue_resolution_feedback;Y;6
2022-2023;1;SRV03055;2022-2023_1_SRV03055;issue_resolution_feedback;Y;6
2022-2023;1;SRV03056;2022-2023_1_SRV03056;issue_resolution_feedback;Y;6
2022-2023;1;SRV03057;2022-2023_1_SRV03057;issue_resolution_feedback;Y;6
2022-2023;1;SRV03058;2022-2023_1_SRV03058;issue_resolution_feedback;Y;6
2022-2023;133;SRV03060;2022-2023_133_SRV03060;issue_resolution_feedback;NA;6
2022-2023;133;SRV03061;2022-2023_133_SRV03061;issue_resolution_feedback;NA;6
2022-2023;139;SRV03062;2022-2023_139_SRV03062;issue_resolution_feedback;Y;6
2022-2023;139;SRV03063;2022-2023_139_SRV03063;issue_resolution_feedback;Y;6
2022-2023;128;SRV03064;2022-2023_128_SRV03064;issue_resolution_feedback;N;6
2022-2023;128;SRV03065;2022-2023_128_SRV03065;issue_resolution_feedback;NA;6
2022-2023;126;SRV03066;2022-2023_126_SRV03066;issue_resolution_feedback;N;6
2022-2023;237;SRV03069;2022-2023_237_SRV03069;issue_resolution_feedback;N;6
2022-2023;126;SRV03070;2022-2023_126_SRV03070;issue_resolution_feedback;N;6
2022-2023;126;SRV03072;2022-2023_126_SRV03072;issue_resolution_feedback;NA;6
2022-2023;126;SRV03084;2022-2023_126_SRV03084;issue_resolution_feedback;NA;6
2022-2023;126;SRV03085;2022-2023_126_SRV03085;issue_resolution_feedback;NA;6
2022-2023;126;SRV03089;2022-2023_126_SRV03089;issue_resolution_feedback;NA;6
2022-2023;126;SRV03091;2022-2023_126_SRV03091;issue_resolution_feedback;Y;6
2022-2023;126;SRV03093;2022-2023_126_SRV03093;issue_resolution_feedback;NA;6
2022-2023;126;SRV03094;2022-2023_126_SRV03094;issue_resolution_feedback;NA;6
2022-2023;126;SRV03095;2022-2023_126_SRV03095;issue_resolution_feedback;N;6
2022-2023;126;SRV03097;2022-2023_126_SRV03097;issue_resolution_feedback;Y;6
2022-2023;126;SRV03098;2022-2023_126_SRV03098;issue_resolution_feedback;Y;6
2022-2023;126;SRV03099;2022-2023_126_SRV03099;issue_resolution_feedback;Y;6
2022-2023;126;SRV03100;2022-2023_126_SRV03100;issue_resolution_feedback;NA;6
2022-2023;126;SRV03111;2022-2023_126_SRV03111;issue_resolution_feedback;NA;6
2022-2023;126;SRV03126;2022-2023_126_SRV03126;issue_resolution_feedback;Y;6
2022-2023;126;SRV03133;2022-2023_126_SRV03133;issue_resolution_feedback;NA;6
2022-2023;126;SRV03143;2022-2023_126_SRV03143;issue_resolution_feedback;NA;6
2022-2023;126;SRV03144;2022-2023_126_SRV03144;issue_resolution_feedback;NA;6
2022-2023;127;SRV03145;2022-2023_127_SRV03145;issue_resolution_feedback;NA;6
2022-2023;127;SRV03146;2022-2023_127_SRV03146;issue_resolution_feedback;NA;6
2022-2023;65;SRV03147;2022-2023_65_SRV03147;issue_resolution_feedback;N;6
2022-2023;65;SRV03148;2022-2023_65_SRV03148;issue_resolution_feedback;N;6
2022-2023;65;SRV03149;2022-2023_65_SRV03149;issue_resolution_feedback;N;6
2022-2023;126;SRV03151;2022-2023_126_SRV03151;issue_resolution_feedback;NA;6
2022-2023;65;SRV03153;2022-2023_65_SRV03153;issue_resolution_feedback;N;6
2022-2023;65;SRV03154;2022-2023_65_SRV03154;issue_resolution_feedback;N;6
2022-2023;126;SRV03155;2022-2023_126_SRV03155;issue_resolution_feedback;NA;6
2022-2023;126;SRV03156;2022-2023_126_SRV03156;issue_resolution_feedback;N;6
2022-2023;126;SRV03157;2022-2023_126_SRV03157;issue_resolution_feedback;NA;6
2022-2023;126;SRV03158;2022-2023_126_SRV03158;issue_resolution_feedback;N;6
2022-2023;65;SRV03159;2022-2023_65_SRV03159;issue_resolution_feedback;N;6
2022-2023;65;SRV03160;2022-2023_65_SRV03160;issue_resolution_feedback;N;6
2022-2023;65;SRV03161;2022-2023_65_SRV03161;issue_resolution_feedback;N;6
2022-2023;65;SRV03162;2022-2023_65_SRV03162;issue_resolution_feedback;N;6
2022-2023;126;SRV03164;2022-2023_126_SRV03164;issue_resolution_feedback;NA;6
2022-2023;135;SRV03168;2022-2023_135_SRV03168;issue_resolution_feedback;NA;6
2022-2023;135;SRV03170;2022-2023_135_SRV03170;issue_resolution_feedback;NA;6
2022-2023;122;SRV03171;2022-2023_122_SRV03171;issue_resolution_feedback;N;6
2022-2023;122;SRV03172;2022-2023_122_SRV03172;issue_resolution_feedback;N;6
2022-2023;126;SRV03173;2022-2023_126_SRV03173;issue_resolution_feedback;NA;6
2022-2023;122;SRV03175;2022-2023_122_SRV03175;issue_resolution_feedback;N;6
2022-2023;126;SRV03176;2022-2023_126_SRV03176;issue_resolution_feedback;N;6
2022-2023;130;SRV03177;2022-2023_130_SRV03177;issue_resolution_feedback;Y;6
2022-2023;126;SRV03178;2022-2023_126_SRV03178;issue_resolution_feedback;NA;6
2022-2023;122;SRV03179;2022-2023_122_SRV03179;issue_resolution_feedback;N;6
2022-2023;126;SRV03182;2022-2023_126_SRV03182;issue_resolution_feedback;N;6
2022-2023;122;SRV03183;2022-2023_122_SRV03183;issue_resolution_feedback;N;6
2022-2023;122;SRV03184;2022-2023_122_SRV03184;issue_resolution_feedback;N;6
2022-2023;122;SRV03185;2022-2023_122_SRV03185;issue_resolution_feedback;N;6
2022-2023;135;SRV03186;2022-2023_135_SRV03186;issue_resolution_feedback;NA;6
2022-2023;122;SRV03187;2022-2023_122_SRV03187;issue_resolution_feedback;N;6
2022-2023;539;SRV03188;2022-2023_539_SRV03188;issue_resolution_feedback;NA;6
2022-2023;122;SRV03189;2022-2023_122_SRV03189;issue_resolution_feedback;N;6
2022-2023;122;SRV03190;2022-2023_122_SRV03190;issue_resolution_feedback;N;6
2022-2023;122;SRV03191;2022-2023_122_SRV03191;issue_resolution_feedback;N;6
2022-2023;122;SRV03192;2022-2023_122_SRV03192;issue_resolution_feedback;N;6
2022-2023;134;SRV03193;2022-2023_134_SRV03193;issue_resolution_feedback;Y;6
2022-2023;122;SRV03194;2022-2023_122_SRV03194;issue_resolution_feedback;N;6
2022-2023;136;SRV03195;2022-2023_136_SRV03195;issue_resolution_feedback;NA;6
2022-2023;126;SRV03196;2022-2023_126_SRV03196;issue_resolution_feedback;NA;6
2022-2023;126;SRV03197;2022-2023_126_SRV03197;issue_resolution_feedback;NA;6
2022-2023;126;SRV03199;2022-2023_126_SRV03199;issue_resolution_feedback;N;6
2022-2023;126;SRV03200;2022-2023_126_SRV03200;issue_resolution_feedback;NA;6
2022-2023;126;SRV03203;2022-2023_126_SRV03203;issue_resolution_feedback;Y;6
2022-2023;126;SRV03204;2022-2023_126_SRV03204;issue_resolution_feedback;NA;6
2022-2023;122;SRV03207;2022-2023_122_SRV03207;issue_resolution_feedback;N;6
2022-2023;122;SRV03209;2022-2023_122_SRV03209;issue_resolution_feedback;N;6
2022-2023;122;SRV03212;2022-2023_122_SRV03212;issue_resolution_feedback;N;6
2022-2023;122;SRV03214;2022-2023_122_SRV03214;issue_resolution_feedback;N;6
2022-2023;134;SRV03215;2022-2023_134_SRV03215;issue_resolution_feedback;NA;6
2022-2023;122;SRV03216;2022-2023_122_SRV03216;issue_resolution_feedback;N;6
2022-2023;126;SRV03219;2022-2023_126_SRV03219;issue_resolution_feedback;NA;6
2022-2023;134;SRV03220;2022-2023_134_SRV03220;issue_resolution_feedback;NA;6
2022-2023;134;SRV03221;2022-2023_134_SRV03221;issue_resolution_feedback;NA;6
2022-2023;134;SRV03222;2022-2023_134_SRV03222;issue_resolution_feedback;NA;6
2022-2023;134;SRV03223;2022-2023_134_SRV03223;issue_resolution_feedback;NA;6
2022-2023;130;SRV03224;2022-2023_130_SRV03224;issue_resolution_feedback;Y;6
2022-2023;130;SRV03225;2022-2023_130_SRV03225;issue_resolution_feedback;Y;6
2022-2023;130;SRV03226;2022-2023_130_SRV03226;issue_resolution_feedback;Y;6
2022-2023;130;SRV03227;2022-2023_130_SRV03227;issue_resolution_feedback;Y;6
2022-2023;130;SRV03228;2022-2023_130_SRV03228;issue_resolution_feedback;Y;6
2022-2023;134;SRV03229;2022-2023_134_SRV03229;issue_resolution_feedback;NA;6
2022-2023;130;SRV03230;2022-2023_130_SRV03230;issue_resolution_feedback;Y;6
2022-2023;134;SRV03231;2022-2023_134_SRV03231;issue_resolution_feedback;NA;6
2022-2023;130;SRV03232;2022-2023_130_SRV03232;issue_resolution_feedback;Y;6
2022-2023;134;SRV03233;2022-2023_134_SRV03233;issue_resolution_feedback;NA;6
2022-2023;130;SRV03235;2022-2023_130_SRV03235;issue_resolution_feedback;Y;6
2022-2023;134;SRV03236;2022-2023_134_SRV03236;issue_resolution_feedback;NA;6
2022-2023;126;SRV03237;2022-2023_126_SRV03237;issue_resolution_feedback;NA;6
2022-2023;130;SRV03238;2022-2023_130_SRV03238;issue_resolution_feedback;Y;6
2022-2023;122;SRV03239;2022-2023_122_SRV03239;issue_resolution_feedback;N;6
2022-2023;126;SRV03240;2022-2023_126_SRV03240;issue_resolution_feedback;NA;6
2022-2023;134;SRV03242;2022-2023_134_SRV03242;issue_resolution_feedback;NA;6
2022-2023;130;SRV03243;2022-2023_130_SRV03243;issue_resolution_feedback;Y;6
2022-2023;122;SRV03244;2022-2023_122_SRV03244;issue_resolution_feedback;N;6
2022-2023;122;SRV03246;2022-2023_122_SRV03246;issue_resolution_feedback;N;6
2022-2023;130;SRV03248;2022-2023_130_SRV03248;issue_resolution_feedback;Y;6
2022-2023;126;SRV03250;2022-2023_126_SRV03250;issue_resolution_feedback;NA;6
2022-2023;134;SRV03251;2022-2023_134_SRV03251;issue_resolution_feedback;NA;6
2022-2023;126;SRV03253;2022-2023_126_SRV03253;issue_resolution_feedback;NA;6
2022-2023;126;SRV03254;2022-2023_126_SRV03254;issue_resolution_feedback;NA;6
2022-2023;122;SRV03255;2022-2023_122_SRV03255;issue_resolution_feedback;N;6
2022-2023;126;SRV03256;2022-2023_126_SRV03256;issue_resolution_feedback;Y;6
2022-2023;122;SRV03257;2022-2023_122_SRV03257;issue_resolution_feedback;N;6
2022-2023;561;SRV03258;2022-2023_561_SRV03258;issue_resolution_feedback;NA;6
2022-2023;561;SRV03259;2022-2023_561_SRV03259;issue_resolution_feedback;NA;6
2022-2023;130;SRV03261;2022-2023_130_SRV03261;issue_resolution_feedback;Y;6
2022-2023;126;SRV03263;2022-2023_126_SRV03263;issue_resolution_feedback;NA;6
